DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2015-Q1,237.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2015-Q2,237.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2015-Q3,238.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2015-Q4,238.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2016-Q1,239.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2016-Q2,239.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2016-Q3,240.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2016-Q4,240.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2017-Q1,241.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2017-Q2,241.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2017-Q3,242,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2017-Q4,242.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2018-Q1,243,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2018-Q2,243.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2018-Q3,244.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2018-Q4,244.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2019-Q1,245.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2019-Q2,246,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2019-Q3,246.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2019-Q4,247.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2020-Q1,247.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2020-Q2,248.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2020-Q3,249.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2020-Q4,249.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2021-Q1,250.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2021-Q2,251.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2021-Q3,251.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2021-Q4,252.7,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,6,Q,2022-Q1,253.2,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2011-Q3,74,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2011-Q4,74.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2012-Q1,74.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2012-Q2,75.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2012-Q3,75.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2012-Q4,75.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2013-Q1,76.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2013-Q2,76.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2013-Q3,76.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2013-Q4,77.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2014-Q1,77.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2014-Q2,78.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2014-Q3,79.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2014-Q4,80.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2015-Q1,80.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2015-Q2,80.9,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2015-Q3,81.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2015-Q4,81.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2016-Q1,82.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2016-Q2,82.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2016-Q3,82.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2016-Q4,83.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2017-Q1,83.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2017-Q2,83.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2017-Q3,83.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2017-Q4,84.1,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2018-Q1,84.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2018-Q2,84.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2018-Q3,84.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2018-Q4,84.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2019-Q1,85.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2019-Q2,85.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2019-Q3,85.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2019-Q4,85.6,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2020-Q1,85.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2020-Q2,85.8,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2020-Q3,86,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2020-Q4,86.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2021-Q1,86.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2021-Q2,86.4,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2021-Q3,86.5,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2021-Q4,86.7,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,7,Q,2022-Q1,87.2,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2011-Q3,512.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2011-Q4,506.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2012-Q1,500,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2012-Q2,500.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2012-Q3,491.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2012-Q4,501.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2013-Q1,506.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2013-Q2,511.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2013-Q3,523.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2013-Q4,538.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2014-Q1,544.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2014-Q2,546.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2014-Q3,550.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2014-Q4,566.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2015-Q1,581.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2015-Q2,606.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2015-Q3,616.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2015-Q4,622.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2016-Q1,625.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2016-Q2,634.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2016-Q3,646.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2016-Q4,674.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2017-Q1,695.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2017-Q2,723.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2017-Q3,717.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2017-Q4,746.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2018-Q1,743.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2018-Q2,737.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2018-Q3,717.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2018-Q4,708.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2019-Q1,683,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2019-Q2,690.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2019-Q3,715.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2019-Q4,749.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2020-Q1,761.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2020-Q2,748.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2020-Q3,761.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2020-Q4,800.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2021-Q1,845,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2021-Q2,893.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2021-Q3,924.7,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2021-Q4,963.3,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,2,Q,2022-Q1,966.5,AUD,3,p,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2011-Q3,1535219.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2011-Q4,1523085.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2012-Q1,1559361.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2012-Q2,1577280.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2012-Q3,1558673.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2012-Q4,1613615.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2013-Q1,1638135,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2013-Q2,1673048.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2013-Q3,1718159.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2013-Q4,1800657.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2014-Q1,1835872.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2014-Q2,1895956.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2014-Q3,1953080.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2014-Q4,2041920.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2015-Q1,2122860.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2015-Q2,2258566.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2015-Q3,2350631.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2015-Q4,2344315.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2016-Q1,2346108.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2016-Q2,2428389.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2016-Q3,2507849,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2016-Q4,2627484.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2017-Q1,2721769.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2017-Q2,2798625.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2017-Q3,2782951.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2017-Q4,2822996.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2018-Q1,2814244.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2018-Q2,2784582,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2018-Q3,2744459.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2018-Q4,2686297.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2019-Q1,2634431.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2019-Q2,2654047.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2019-Q3,2782079.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2019-Q4,2859691.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2020-Q1,2907962.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2020-Q2,2894145.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2020-Q3,2996744.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2020-Q4,3147434.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2021-Q1,3345366.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2021-Q2,3494937.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2021-Q3,3866154.6,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2021-Q4,4042739,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),1,1,Q,2022-Q1,4078843.1,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2011-Q3,428.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2011-Q4,425.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2012-Q1,422.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2012-Q2,423.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2012-Q3,426.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2012-Q4,426.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2013-Q1,427,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2013-Q2,431,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2013-Q3,430.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2013-Q4,439.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2014-Q1,446.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2014-Q2,451,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2014-Q3,454.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2014-Q4,461,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2015-Q1,461.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2015-Q2,467.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2015-Q3,472.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2015-Q4,478.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2016-Q1,473.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2016-Q2,481.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2016-Q3,482.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2016-Q4,492.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2017-Q1,494,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2017-Q2,496.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2017-Q3,502,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2017-Q4,506.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2018-Q1,509.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2018-Q2,511.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2018-Q3,516,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2018-Q4,510.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2019-Q1,501,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2019-Q2,506.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2019-Q3,514.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2019-Q4,520.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2020-Q1,524.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2020-Q2,524.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2020-Q3,543.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2020-Q4,566.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2021-Q1,598.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2021-Q2,644.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2021-Q3,685.2,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2021-Q4,744.4,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,3,Q,2022-Q1,787.3,AUD,3,p,
